	clade	species	ts	te	order	age
271	0.0	Dasyatis puercensis	-65.61011491821112	-62.53014142904445	Myliobatiformes	3.079973489166676
272	0.0	Dasyatis rafinesquei	-73.2164177839	-44.2292416706	Myliobatiformes	28.987176113300002
273	0.0	Dasyatis rugosa	-27.883248165800005	-2.787271302611112	Myliobatiformes	25.095976863188895
274	0.0	Dasyatis schaefferi	-71.4981851895111	-66.11979825607777	Myliobatiformes	5.378386933433333
275	0.0	Dasyatis sinhaleyus	-18.684968214633333	-10.499533230255556	Myliobatiformes	8.185434984377777
276	0.0	Dasyatis strangulata	-32.24792170034445	-10.909737640944444	Myliobatiformes	21.338184059400007
277	0.0	Dasyatis sudrei	-60.68455970883332	-38.85795424644445	Myliobatiformes	21.82660546238887
278	0.0	Dasyatis targionii	-17.603587259466668	-9.705960076922224	Myliobatiformes	7.8976271825444435
279	0.0	Dasyatis tetraedra	-69.04626216786669	-61.0309405354	Myliobatiformes	8.015321632466687
280	0.0	Dasyatis thierryi	-60.5399360066	-45.9218620637	Myliobatiformes	14.618073942900004
281	0.0	Dasyatis torrejonius	-65.52954840632222	-60.9242148634	Myliobatiformes	4.605333542922217
282	0.0	Dasyatis tricuspidatus	-60.288582221166656	-33.17063153962222	Myliobatiformes	27.117950681544436
283	0.0	Dasyatis vicaryi	-55.103042045600006	-47.54280127003332	Myliobatiformes	7.560240775566683
284	0.0	Dasyatis wochadunensis	-54.988027181133326	-47.233444991388886	Myliobatiformes	7.75458218974444
285	0.0	Dasyrhombodus bondoni	-71.93352556957778	-66.60464607461111	Myliobatiformes	5.328879494966671
286	0.0	Deania angoumeensis	-50.727201245177774	-37.09514748095555	Squaliformes	13.63205376422222
287	0.0	Deania calcea	-25.77203377295556	-0.0	Squaliformes	25.77203377295556
288	0.0	Delpitia reticulata	-66.96027277314444	-55.97778265585556	Myliobatiformes	10.982490117288876
289	0.0	Delpitoscyllium africanum	-65.38376562541112	-56.02758652147778	Orectolobiformes	9.356179103933336
290	0.0	Dipturus batis	-3.475766935588889	-0.0	Rajiformes	3.475766935588889
291	0.0	Dipturus casieri	-33.63496821645556	-23.40538230964444	Rajiformes	10.22958590681112
292	0.0	Dwardius sudindicus	-100.39343340725556	-93.45904208916666	Lamniformes	6.934391318088899
293	0.0	Dwardius woodwardi	-111.62538832995556	-89.44596163544443	Lamniformes	22.179426694511122
294	0.0	Dykeius garethi	-82.35563352998888	-73.92272230297779	Hexanchiformes	8.43291122701109
295	0.0	Echinorhinus blakei	-26.5917207468	-2.329918461511111	Echinorhiniformes	24.26180228528889
296	0.0	Echinorhinus brucus	-0.8165502183666666	-0.0	Echinorhiniformes	0.8165502183666666
297	0.0	Echinorhinus caspius	-51.24685818387777	-26.367609370555552	Echinorhiniformes	24.879248813322217
298	0.0	Echinorhinus kelleyi	-31.65872969404445	-22.43473604133333	Echinorhiniformes	9.223993652711119
299	0.0	Echinorhinus lapaoi	-83.09128221304445	-74.13856207728888	Echinorhiniformes	8.95272013575557
300	0.0	Echinorhinus maremagnum	-72.27554079437778	-65.5849604032	Echinorhiniformes	6.690580391177775
301	0.0	Echinorhinus pfauntschi	-27.553141534211107	-13.6958695477	Echinorhiniformes	13.857271986511108
302	0.0	Echinorhinus pollerspoecki	-35.49150182533334	-11.87921678191111	Echinorhiniformes	23.612285043422226
303	0.0	Echinorhinus priscus	-55.48095245053334	-47.43174470821111	Echinorhiniformes	8.049207742322224
304	0.0	Echinorhinus richiardii	-6.120342137822222	-1.7963675695222223	Echinorhiniformes	4.3239745683
305	0.0	Echinorhinus schoenfeldi	-34.52182979043333	-26.14185802417778	Echinorhiniformes	8.37997176625555
306	0.0	Echinorhinus wadanohanaensis	-86.69984010155557	-82.97170707058889	Echinorhiniformes	3.7281330309666743
307	0.0	Engolismaia couillardi	-101.88719988982224	-91.23019830837778	Rajiformes	10.657001581444462
308	0.0	Eodalatias austrinalis	-55.430114639900005	-47.36757797484445	Squaliformes	8.062536665055553
309	0.0	Eoetmopterus supracretaceus	-83.71712391760002	-66.64199280474445	Squaliformes	17.075131112855573
310	0.0	Eogaleus bolcensis	-56.84260580596666	-33.08551440377778	Carcharhiniformes	23.757091402188884
311	0.0	Eometlaouia delpiti	-62.77772609132222	-49.9391040313	Orectolobiformes	12.838622060022225
312	0.0	Eomobula stehmanni	-55.43917874640001	-40.404553938077775	Myliobatiformes	15.034624808322235
313	0.0	Eoplatyrhina bolcensis	-55.2821411431111	-46.5816145724	Rhinopristiformes	8.700526570711098
314	0.0	Eoplinthicus yazooensis	-43.69341719178889	-33.56264029978889	Myliobatiformes	10.130776892
315	0.0	Eoptolamna supracretacea	-86.60101562064445	-72.64144193881111	Lamniformes	13.959573681833334
316	0.0	Eorhinobatos primaevus	-55.48281668756666	-48.60955957383334	Rhinopristiformes	6.873257113733324
317	0.0	Eosqualiolus aturensis	-48.60662541015555	-35.976270256411105	Squaliformes	12.630355153744446
318	0.0	Eosqualiolus skrovinai	-21.523203720177776	-16.193813404811113	Squaliformes	5.329390315366663
319	0.0	Eostegostoma angustum	-55.651390793088886	-37.5679344269	Orectolobiformes	18.083456366188884
320	0.0	Eostriatolamia paucicorrugata	-103.58345725685555	-89.07314404644444	Lamniformes	14.510313210411113
321	0.0	Eostriatolamia subulata	-115.69795776026668	-67.9573504665	Lamniformes	47.74060729376667
322	0.0	Eostriatolamia venusta	-86.41206368245555	-74.73151564182223	Lamniformes	11.680548040633326
323	0.0	Eotorpedo hilgendorfi	-64.35178967013333	-41.8818993336	Torpediniformes	22.469890336533325
324	0.0	Eotorpedo jaekeli	-60.71983929856667	-46.35926083744444	Torpediniformes	14.36057846112223
325	0.0	Etmopterus acutidens	-38.54956570375556	-33.74078094891111	Squaliformes	4.808784754844453
326	0.0	Etmopterus cahuzaci	-50.01467659953334	-37.17035873344445	Squaliformes	12.844317866088886
327	0.0	Etmopterus polli	-13.929309202511112	-0.0	Squaliformes	13.929309202511112
328	0.0	Etmopterus sheikoi	-13.882400105344445	-0.0	Squaliformes	13.882400105344445
329	0.0	Etmopterus spinax	-14.260504921166666	-0.0	Squaliformes	14.260504921166666
330	0.0	Florenceodon johnyi	-82.9020900855889	-73.86439131792221	Carcharhiniformes	9.037698767666683
331	0.0	Fontitrygon margarita	-23.89552336957778	-1.9786799747444443	Myliobatiformes	21.916843394833336
332	0.0	Fontitrygon margaritella	-7.836512358222222	-4.426425264088889	Myliobatiformes	3.410087094133333
333	0.0	Foumtizia abdouni	-69.35586505535555	-48.683387110644446	Carcharhiniformes	20.672477944711105
334	0.0	Foumtizia gadaensis	-69.35833212362222	-61.1339458787111	Carcharhiniformes	8.224386244911116
335	0.0	Foumtizia pattersoni	-54.960074785577774	-35.32093063516667	Carcharhiniformes	19.639144150411106
336	0.0	Foumtizia poudenxae	-56.83203171113333	-39.0998393064	Carcharhiniformes	17.732192404733333
337	0.0	Foumtizia zhelezkoi	-38.547548999322224	-34.51157651921111	Carcharhiniformes	4.035972480111113
338	0.0	Galeocerdo aduncus	-44.55606630363334	-2.659183332566666	Carcharhiniformes	41.896882971066674
339	0.0	Galeocerdo clarkensis	-53.641449505055554	-33.79401727947778	Carcharhiniformes	19.847432225577776
340	0.0	Galeocerdo cuvier	-45.92795635376667	-0.0	Carcharhiniformes	45.92795635376667
341	0.0	Galeocerdo eaglesomei	-59.17209201465556	-12.321921212355557	Carcharhiniformes	46.850170802300006
342	0.0	Galeocerdo mayumbensis	-28.44498913804445	-5.611821289811111	Carcharhiniformes	22.833167848233337
343	0.0	Galeocerdo rosaliensis	-9.625804446811111	-2.1892438591444443	Carcharhiniformes	7.436560587666667
344	0.0	Galeorhinus cuvieri	-55.34752131557777	-48.76916485855556	Carcharhiniformes	6.57835645702221
345	0.0	Galeorhinus duchaussoisi	-55.28735743652223	-36.99128951174445	Carcharhiniformes	18.29606792477778
346	0.0	Galeorhinus galeus	-46.57136075244445	-0.0	Carcharhiniformes	46.57136075244445
347	0.0	Galeorhinus girardoti	-82.09800933367778	-65.81979145446665	Carcharhiniformes	16.278217879211127
348	0.0	Galeorhinus goncalvesi	-17.6854547492	-4.260612114611112	Carcharhiniformes	13.42484263458889
349	0.0	Galeorhinus loangoensis	-56.03267558902223	-34.19335658023333	Carcharhiniformes	21.839319008788905
350	0.0	Galeorhinus louisi	-55.65749251816666	-37.89983332605556	Carcharhiniformes	17.757659192111106
351	0.0	Galeorhinus mesetaensis	-65.24110231102223	-56.11889515622222	Carcharhiniformes	9.122207154800009
352	0.0	Galeorhinus minutissimus	-56.05168996558889	-40.271695081088886	Carcharhiniformes	15.779994884500006
353	0.0	Galeorhinus semilaevis	-48.71401653591111	-40.10690082297778	Carcharhiniformes	8.607115712933329
354	0.0	Galeorhinus ypresiensis	-58.57865847451112	-37.53601943866666	Carcharhiniformes	21.04263903584446
355	0.0	Galeus melastomus	-7.206869763766666	-0.0	Carcharhiniformes	7.206869763766666
356	0.0	Ganntouria variabilis	-71.89902801127778	-65.29758194935556	Orectolobiformes	6.601446061922218
357	0.0	Ganopristis leptodon	-82.37574123041112	-61.558405639144446	Rajiformes	20.817335591266676
358	0.0	Garabatis atlasi	-60.89469422662222	-50.3485774093	Myliobatiformes	10.546116817322222
359	0.0	Ginglymostoma angolense	-56.24510995184445	-34.708168800611105	Orectolobiformes	21.536941151233343
360	0.0	Ginglymostoma botmaense	-71.99253670143334	-65.48938652321111	Orectolobiformes	6.503150178222228
361	0.0	Ginglymostoma chenanei	-61.49025523911112	-57.44729134051111	Orectolobiformes	4.042963898600014
362	0.0	Ginglymostoma cirratum	-11.552300961744445	-0.0	Orectolobiformes	11.552300961744445
363	0.0	Ginglymostoma delfortriei	-26.20411222715556	-6.801149580133334	Orectolobiformes	19.402962647022225
364	0.0	Ginglymostoma khouribgaense	-65.84198620461112	-56.296018140211125	Orectolobiformes	9.545968064399993
365	0.0	Ginglymostoma maroccanum	-55.811598650033325	-46.08493122012222	Orectolobiformes	9.726667429911103
366	0.0	Ginglymostoma serra	-56.89375390722222	-0.4285560607333333	Orectolobiformes	56.465197846488884
367	0.0	Ginglymostoma sokotoense	-63.96701352151112	-55.64435197946666	Orectolobiformes	8.322661542044457
368	0.0	Ginglymostoma subafricanum	-69.48165924238887	-49.47392357518889	Orectolobiformes	20.00773566719998
369	0.0	Gladioserratus aptiensis	-136.9384313274111	-94.24099429636668	Hexanchiformes	42.69743703104443
370	0.0	Gladioserratus magnus	-100.16806951253334	-93.42643924363334	Hexanchiformes	6.741630268899996
371	0.0	Glueckmanotodus heinzelini	-60.27172385407777	-49.76959992336667	Lamniformes	10.5021239307111
372	0.0	Glyphis gangeticus	-27.232406834500004	-0.0	Carcharhiniformes	27.232406834500004
373	0.0	Glyphis glyphis	-8.306650530299999	-0.0	Carcharhiniformes	8.306650530299999
374	0.0	Glyphis pagoda	-24.97976981657777	-6.688997780999999	Carcharhiniformes	18.290772035577774
375	0.0	Gomphogaleus rodgersi	-61.115774668855565	-47.718578036188894	Carcharhiniformes	13.39719663266667
376	0.0	Gymnura altavela	-27.142099194366665	-0.0	Myliobatiformes	27.142099194366665
377	0.0	Gymnura delpiti	-64.84488602577778	-55.808012089433326	Myliobatiformes	9.036873936344456
378	0.0	Gymnura grootaerti	-59.140874391177775	-46.8114269123	Myliobatiformes	12.329447478877775
379	0.0	Gymnura hovestadti	-57.06866504978889	-24.960334461977776	Myliobatiformes	32.10833058781111
380	0.0	Haimirichia amonensis	-110.17726088835556	-90.7825265280889	Lamniformes	19.394734360266668
381	0.0	Hamrabatis bernardezi	-101.07539253202222	-93.2884518694111	Rajiformes	7.786940662611116
382	0.0	Hemipristis baripadensis	-26.41194367655556	-5.057625788877778	Carcharhiniformes	21.35431788767778
383	0.0	Hemipristis curvatus	-47.49257621096668	-19.754420747855555	Carcharhiniformes	27.738155463111127
384	0.0	Hemipristis serra	-51.62702532432222	-0.0433756604888888	Carcharhiniformes	51.58364966383333
385	0.0	Hemiscyllium bruxelliensis	-54.98389053693333	-37.85165373645556	Orectolobiformes	17.13223680047777
386	0.0	Hemiscyllium hermani	-83.72259654431112	-60.76709014053332	Orectolobiformes	22.955506403777797
387	0.0	Hemiscyllium tailledisensis	-55.736762812988886	-36.25514006868889	Orectolobiformes	19.481622744299997
388	0.0	Hemiscyllum hermani	-71.2174147277	-66.0181221297	Orectolobiformes	5.1992925979999995
389	0.0	Heptranchias howellii	-65.8439088246889	-20.5220858834	Hexanchiformes	45.3218229412889
390	0.0	Heptranchias perlo	-24.62873191732222	-0.0	Hexanchiformes	24.62873191732222
391	0.0	Heptranchias tenuidens	-34.115021943	-22.250654969266662	Hexanchiformes	11.86436697373334
392	0.0	Hessinodon wardi	-82.60147442585556	-74.57271326116668	Squaliformes	8.028761164688873
393	0.0	Heterobatis talbaouii	-62.63760946291111	-48.78972212828888	Myliobatiformes	13.847887334622229
394	0.0	Heterodontus cainozoicus	-28.800857454222218	-2.0497107404666663	Heterodontiformes	26.751146713755553
395	0.0	Heterodontus canaliculatus	-122.2588173157	-73.89038833906667	Heterodontiformes	48.368428976633325
396	0.0	Heterodontus eocenicus	-30.52550061288889	-3.6144179253444446	Heterodontiformes	26.911082687544447
397	0.0	Heterodontus francisci	-15.658977195944445	-0.0	Heterodontiformes	15.658977195944445
398	0.0	Heterodontus granti	-82.7104483213222	-65.87437753238889	Heterodontiformes	16.836070788933313
399	0.0	Heterodontus havreensis	-91.90863908806666	-72.25966953454444	Heterodontiformes	19.64896955352222
400	0.0	Heterodontus japonicus	-1.4146127812555556	-0.0	Heterodontiformes	1.4146127812555556
401	0.0	Heterodontus laevis	-99.8864976026	-89.04244035295555	Heterodontiformes	10.84405724964445
402	0.0	Heterodontus lerichei	-65.16625485765556	-48.59501791882222	Heterodontiformes	16.571236938833337
403	0.0	Heterodontus lithuanicus	-116.39556901448888	-92.61123445057778	Heterodontiformes	23.784334563911102
404	0.0	Heterodontus paucicarinatus	-101.38244953096668	-93.35989432577776	Heterodontiformes	8.022555205188922
405	0.0	Heterodontus pineti	-39.37825084267777	-34.20480007512222	Heterodontiformes	5.1734507675555506
406	0.0	Heterodontus polonicus	-140.24543259993334	-132.7794397577778	Heterodontiformes	7.4659928421555435
407	0.0	Heterodontus polydictyos	-100.7351738075111	-88.33161383376668	Heterodontiformes	12.403559973744422
408	0.0	Heterodontus portusjacksoni	-6.918623053866666	-0.0	Heterodontiformes	6.918623053866666
409	0.0	Heterodontus rugosus	-100.40408084203332	-54.93615676213333	Heterodontiformes	45.467924079899994
410	0.0	Heterodontus sowasheense	-55.52187227801112	-46.71612829394444	Heterodontiformes	8.805743984066673
411	0.0	Heterodontus sulcatus	-121.60377992445557	-113.95316636726668	Heterodontiformes	7.6506135571888905
412	0.0	Heterodontus upnikensis	-114.96639805181113	-94.30743781237778	Heterodontiformes	20.65896023943334
413	0.0	Heterodontus vincenti	-55.78926935410001	-35.09264574377778	Heterodontiformes	20.696623610322227
414	0.0	Heterodontus wardenensis	-55.66100225455557	-46.23004076513333	Heterodontiformes	9.430961489422238
415	0.0	Heterodontus woodwardi	-49.0553825965	-34.43331305866667	Heterodontiformes	14.622069537833333
416	0.0	Heterotorpedo brahimi	-62.01753914615556	-56.28589495360001	Myliobatiformes	5.731644192555557
417	0.0	Heterotorpedo fowleri	-61.0948145392111	-39.30792432116667	Myliobatiformes	21.786890218044434
418	0.0	Heterotorpedo lyazidii	-69.24983577474443	-60.86443960117777	Myliobatiformes	8.385396173566654
419	0.0	Hexanchus agassizi	-55.24340468445556	-21.440591020644447	Hexanchiformes	33.802813663811115
420	0.0	Hexanchus gigas	-16.11132890672222	-1.7466190355444444	Hexanchiformes	14.364709871177777
421	0.0	Hexanchus gracilis	-86.68645796834444	-74.16819463193333	Hexanchiformes	12.51826333641111
422	0.0	Hexanchus griseus	-26.47393484831111	-0.0	Hexanchiformes	26.47393484831111
423	0.0	Hexanchus microdon	-99.45499734481112	-48.82061036011111	Hexanchiformes	50.63438698470001
424	0.0	Hexanchus nakamurai	-17.17293614312222	-0.0	Hexanchiformes	17.17293614312222
425	0.0	Hexatrygon senegasi	-50.11465985102222	-37.24736921896667	Myliobatiformes	12.86729063205555
426	0.0	Hispidaspis gigas	-117.3537206761111	-33.8506024995	Lamniformes	83.5031181766111
427	0.0	Hologinglymostoma jaegeri	-62.25115247743332	-56.56651022165556	Orectolobiformes	5.68464225577776
428	0.0	Hypanus dipterurus	-0.7722607585000001	-0.0043637297444444	Myliobatiformes	0.7678970287555557
429	0.0	Hypolophodon dockeryi	-55.00187732987777	-46.74068769645555	Myliobatiformes	8.26118963342222
430	0.0	Hypolophodon sylvestris	-70.34129039557779	-9.124081841555556	Myliobatiformes	61.21720855402223
431	0.0	Hypotodus verticalis	-63.33868743606666	-9.222284289033333	Lamniformes	54.116403147033324
432	0.0	Hypsobatis weileri	-71.30778903253335	-66.05830971798888	Rajiformes	5.249479314544473
433	0.0	Iago angustidens	-22.856173235111108	-11.254199317511112	Carcharhiniformes	11.601973917599995
434	0.0	Iago carlaluisai	-49.44460207745556	-37.361296915777785	Carcharhiniformes	12.083305161677778
435	0.0	Iago costamagnai	-7.821425921311111	-3.3163829040111112	Carcharhiniformes	4.505043017299999
436	0.0	Iansan beurleni	-125.23857302565555	-101.21767900671112	Rhinopristiformes	24.020894018944432
437	0.0	Igdabatis indicus	-78.38928427492223	-66.08415267188889	Myliobatiformes	12.305131603033345
438	0.0	Igdabatis sigmodon	-71.97299044712221	-66.2614400294111	Myliobatiformes	5.711550417711109
439	0.0	Ikamauius ensifer	-30.303630429333328	-1.6561236418888887	Pristiophoriformes	28.64750678744444
440	0.0	Ischirhiza avonicola	-98.68083024013332	-88.9557012296889	Rajiformes	9.72512901044442
441	0.0	Ischyrhiza avonicola	-98.52259109957777	-63.62113735942222	Rajiformes	34.901453740155546
442	0.0	Ischyrhiza basinensis	-82.22427406622222	-70.89859755574444	Rajiformes	11.325676510477777
443	0.0	Ischyrhiza hartenbergeri	-72.48690870264444	-66.18510088203332	Rajiformes	6.301807820611117
444	0.0	Ischyrhiza mira	-93.4592501349	-57.25595515706667	Rajiformes	36.20329497783333
445	0.0	Ischyrhiza nigeriensis	-72.45433904244445	-66.15402181328889	Rajiformes	6.300317229155553
446	0.0	Ischyrhiza schneideri	-100.71423559343332	-86.37002318395557	Rajiformes	14.344212409477748
447	0.0	Ischyrhiza viaudi	-96.1393379938778	-79.51941381304444	Rajiformes	16.619924180833365
448	0.0	Ishaquia globidens	-65.87913383364446	-57.684917358888896	Myliobatiformes	8.194216474755564
449	0.0	Isistius triangulus	-23.69317460686667	-2.4542410242000003	Squaliformes	21.238933582666668
450	0.0	Isistius trituratus	-59.18172267648889	-34.55390304644445	Squaliformes	24.627819630044442
451	0.0	Isogomphodon acuarius	-24.53058146484444	-3.149782598011111	Carcharhiniformes	21.380798866833327
452	0.0	Isogomphodon caunellensis	-24.551643480733333	-4.220595112533333	Carcharhiniformes	20.3310483682
453	0.0	Isogomphodon lerichei	-26.71329785502222	-2.154426467811111	Carcharhiniformes	24.55887138721111
454	0.0	Isurolamna affinis	-58.18715201117777	-37.84160259483333	Lamniformes	20.34554941634444
455	0.0	Isurolamna bajarunasi	-50.9955046915	-10.1012204949	Lamniformes	40.894284196600005
456	0.0	Isurolamna gracilis	-34.345710707066665	-14.487517633544444	Lamniformes	19.858193073522223
457	0.0	Isurolamna inflata	-61.21133706838889	-39.69816928683333	Lamniformes	21.513167781555566
458	0.0	Isurolamna menneri	-41.15073172106667	-34.314054948177784	Lamniformes	6.836676772888886
459	0.0	Isurus desori	-76.75624589448888	-1.7591153084222224	Lamniformes	74.99713058606666
460	0.0	Isurus minutus	-32.72284720925556	-3.630912618177778	Lamniformes	29.091934591077784
461	0.0	Isurus oxyrinchus	-51.35950385726667	-0.0	Lamniformes	51.35950385726667
462	0.0	Isurus paucus	-18.587646796055555	-0.0	Lamniformes	18.587646796055555
463	0.0	Isurus planus	-32.7166263179	-3.0030405488222223	Lamniformes	29.713585769077778
464	0.0	Isurus retroflexus	-30.32450626288889	-2.3745768898222224	Lamniformes	27.949929373066666
465	0.0	Isurus schoutedeni	-65.72346685277778	-44.50979676994445	Lamniformes	21.213670082833325
466	0.0	Isurus sillimani	-49.75390932879999	-13.560609283	Lamniformes	36.193300045799994
467	0.0	Isurus subserratus	-13.46637552611111	-1.8620430354666664	Lamniformes	11.604332490644444
468	0.0	Ixobatis mucronata	-72.05072456691111	-61.07400755014444	Myliobatiformes	10.976717016766678
469	0.0	Jacquhermania duponti	-58.759189773	-34.395664618422224	Myliobatiformes	24.36352515457778
470	0.0	Jaekelotodus africanus	-60.815598625288885	-34.75495179512223	Lamniformes	26.060646830166654
471	0.0	Jaekelotodus borystenicus	-55.40019737706667	-41.75086161144444	Lamniformes	13.649335765622226
472	0.0	Jaekelotodus londonensis	-56.1319001999	-35.7290919031	Lamniformes	20.402808296800004
473	0.0	Jaekelotodus robustus	-59.98703548271112	-37.957761562200005	Lamniformes	22.029273920511116
474	0.0	Jaekelotodus speyeri	-66.1882984966	-41.42115428246667	Lamniformes	24.76714421413333
475	0.0	Jaekelotodus trigonalis	-56.89908721779999	-34.53461269047777	Lamniformes	22.364474527322216
476	0.0	Jaekelotodus trigonalis jaekeli	-41.70463426618888	-36.63560898553333	Lamniformes	5.069025280655552
477	0.0	Jaekelotodus trigonalis medius	-41.72532381211112	-34.74534274231111	Lamniformes	6.9799810698000115
478	0.0	Jaekelotodus trigonalis minor	-41.604870490500005	-37.33605658358889	Lamniformes	4.268813906911113
479	0.0	Jaekelotodus trigonalis trigonalis	-38.92172033064445	-24.84193456922222	Lamniformes	14.079785761422226
480	0.0	Johnlongia allocotodon	-100.4548463283889	-89.83472174753332	Lamniformes	10.620124580855574
481	0.0	Johnlongia parvidens	-100.61008160705556	-86.2701832164111	Lamniformes	14.339898390644464
482	0.0	Kallodentis rhytistemma	-56.80828666788888	-34.189685547622226	Carcharhiniformes	22.618601120266653
483	0.0	Keasius parvus	-42.53224116422222	-11.7042940506	Lamniformes	30.827947113622223
484	0.0	Keasius rhenanus	-20.071810511688888	-13.399616450955556	Lamniformes	6.672194060733332
485	0.0	Keasius septemtrionalis	-28.44120287597778	-17.1374339439	Lamniformes	11.30376893207778
486	0.0	Keasius taylori	-38.42790753058888	-34.323202392522234	Lamniformes	4.104705138066649
487	0.0	Kenolamna gunsoni	-111.79423894366666	-93.86094760118888	Lamniformes	17.933291342477773
488	0.0	Khouribgaleus gomphorhiza	-62.08192678809999	-51.43877568062222	Carcharhiniformes	10.64315110747777
489	0.0	Kiestus texana	-101.68781193254443	-65.71299914701112	Rajiformes	35.97481278553332
490	0.0	Komoksodon kwutchakuth	-82.48387370553333	-73.60736094127778	Hexanchiformes	8.876512764255551
491	0.0	Lamna attenuata	-31.87115707176667	-3.5330106501	Lamniformes	28.33814642166667
492	0.0	Lamna ditropis	-3.5395573114000003	-0.0	Lamniformes	3.5395573114000003
493	0.0	Lamna gafsana	-47.40647335495556	-40.7717336615	Lamniformes	6.634739693455558
494	0.0	Lamna mediavia	-71.5561404559111	-56.87774037253334	Lamniformes	14.678400083377767
495	0.0	Lamna nasus	-46.07585065813333	-0.0	Lamniformes	46.07585065813333
496	0.0	Leidybatis jugosus	-59.15132679131111	-33.98623407211111	Myliobatiformes	25.165092719199997
497	0.0	Leptocharias cretaceus	-87.21525895731111	-74.82278011438889	Carcharhiniformes	12.392478842922216
498	0.0	Leptostyrax macrorhiza	-122.3086506766778	-74.05497708113334	Lamniformes	48.253673595544456
499	0.0	Lethenia vandenbroecki	-33.511139585100004	-26.834036674233328	Lamniformes	6.677102910866676
500	0.0	Libanopristis hiram	-103.37565119765556	-93.5693380583	Rajiformes	9.806313139355552
501	0.0	Macrorhizodus americanus	-50.652972667322224	-10.639390871022222	Lamniformes	40.0135817963
502	0.0	Macrorhizodus flandricus	-37.20072352445556	-24.48854076862222	Lamniformes	12.712182755833343
503	0.0	Macrorhizodus nolfi	-55.74302040955557	-36.98289771342222	Lamniformes	18.76012269613335
504	0.0	Macrorhizodus praecursor	-55.730567703533325	-13.247263612811112	Lamniformes	42.483304090722214
505	0.0	Mafdetia tibniensis	-100.79280576612224	-94.26493232593332	Rajiformes	6.527873440188927
506	0.0	Marckgrafia libyca	-100.5941996237	-93.42096978186667	Rajiformes	7.173229841833333
507	0.0	Megachasma applegatei	-27.008082073599997	-16.937245744533335	Lamniformes	10.070836329066662
508	0.0	Megachasma pelagios	-24.308988574222223	-0.0	Lamniformes	24.308988574222223
509	0.0	Megalolamna paradoxodon	-24.423973210388887	-15.682783485022224	Lamniformes	8.741189725366663
510	0.0	Megarhizodon macrorhiza	-125.1535601532889	-93.92388033936668	Lamniformes	31.229679813922218
511	0.0	Megascyliorhinus cooperi	-55.358309833166665	-0.8694973175777779	Carcharhiniformes	54.48881251558889
512	0.0	Megascyliorhinus miocaenicus	-21.42346547763333	-1.6789370210666663	Carcharhiniformes	19.744528456566663
513	0.0	Megascyliorhinus trelewensis	-30.330585309544443	-6.152169655933333	Carcharhiniformes	24.17841565361111
514	0.0	Megasqualus occidentalis	-27.68195563541111	-2.123203009155555	Squaliformes	25.558752626255554
515	0.0	Megasqualus orpiensis	-64.94677788516665	-24.236781793522223	Squaliformes	40.70999609164443
516	0.0	Mennerotodus glueckmani glueckmani	-41.83572354205556	-34.5911636062	Lamniformes	7.244559935855563
517	0.0	Mennerotodus glueckmani usunbassi	-41.6971377494	-36.5956524838	Lamniformes	5.101485265599997
518	0.0	Merabatis praealba	-55.7936350140111	-47.43791343957778	Myliobatiformes	8.355721574433325
519	0.0	Meridiania convexa	-55.89122717878889	-37.08228940358888	Myliobatiformes	18.808937775200008
520	0.0	Meridiogaleus cristatus	-57.30034845958888	-32.24071174626667	Carcharhiniformes	25.059636713322213
521	0.0	Mesiteia emiliae	-109.54073167754444	-40.6287537205	Orectolobiformes	68.91197795704444
522	0.0	Microbatis sabatieri	-59.93232917352223	-56.1875568555111	Rhinopristiformes	3.7447723180111296
523	0.0	Microcarcharias saskatchewanensis	-100.79509090433334	-87.08536839017778	Lamniformes	13.709722514155558
524	0.0	Microetmopterus wardi	-71.58965689554444	-66.50546904487777	Squaliformes	5.084187850666666
525	0.0	Micropristis solomonis	-102.85978673685555	-93.56970240343335	Rajiformes	9.2900843334222
526	0.0	Microscyliorhinus burnhamensis	-54.91624477238888	-47.028053135266674	Carcharhiniformes	7.888191637122205
527	0.0	Microscyliorhinus leggetti	-58.28462054474445	-32.70171877926667	Carcharhiniformes	25.58290176547778
528	0.0	Microscyliorhinus simplex	-61.89284990726667	-56.251800563466674	Carcharhiniformes	5.641049343799999
529	0.0	Misrichthys stromeri	-46.62438586807779	-32.2960138262	Carcharhiniformes	14.328372041877785
530	0.0	Mitsukurina lineata	-26.581035183411117	-12.75193829936667	Lamniformes	13.829096884044448
531	0.0	Mitsukurina maslinensis	-47.88403049054445	-14.783160120499998	Lamniformes	33.10087037004445
532	0.0	Mitsukurina owstoni	-4.816168944955556	-0.0	Lamniformes	4.816168944955556
533	0.0	Mobula fragilis	-31.0770313527	-8.100877182966668	Myliobatiformes	22.976154169733334
534	0.0	Mobula hypostoma	-12.743478719144449	-0.0	Myliobatiformes	12.743478719144449
535	0.0	Mobula loupianensis	-28.54782096803333	-11.45872923918889	Myliobatiformes	17.08909172884444
536	0.0	Mobula melanyae	-26.384313851922222	-18.15822195101111	Myliobatiformes	8.226091900911111
537	0.0	Mobula munkiana	-14.163649294855556	-0.0	Myliobatiformes	14.163649294855556
538	0.0	Mobula pectinata	-26.120793842266664	-9.791785429733332	Myliobatiformes	16.329008412533334
539	0.0	Mobula tarapacana	-12.522330873066668	-0.0	Myliobatiformes	12.522330873066668
