	clade	genus	ts	te	ts.1	te.1	ts.2	te.2	ts.3	te.3	ts.4	te.4	ts.5	te.5	ts.6	te.6	ts.7	te.7	ts.8	te.8	ts.9	te.9
120	0.0	Florenceodon	85.98207809560982	69.9284565168548	90.61667693624256	73.29746156425627	132.04099270849645	70.23588794943444	78.32820500646287	74.15989808744621	87.3657188940293	65.9092788846174	84.38558305470026	81.61933604221525	87.89060702592835	67.28806098868371	84.45166990393247	82.0579712534595	75.88121757732546	72.41518721108777	86.68610334694898	78.33214605502084
121	0.0	Fontitrygon	23.79271740301297	0.0	28.152600175003723	0.0	26.009430524106275	0.0	23.34512267951288	0.0	21.48935575299587	0.0	24.73574927070413	0.0	26.554248585725293	0.0	26.62515509700879	0.0	26.318964174421847	0.0	26.01254748554756	0.0
122	0.0	Foumtizia	67.35487439887339	34.103411657990186	72.15871841174604	33.937214716055024	68.70709580238233	34.42743303997322	70.46705893709803	34.75538336247102	66.01293454113969	34.56307315662877	65.82890027851171	33.99010116174409	68.98180736704242	25.890266606101317	71.43007780583585	22.56534327711281	74.27642446435344	25.635602568852768	69.88261906008984	25.63497772921963
123	0.0	Galeocerdo	72.82852767077803	0.0	71.21336653162312	0.0	98.13526924078926	0.0	69.26862657322847	0.0	75.2623472368794	0.0	82.85498827732036	0.0	90.73196939083216	0.0	89.92842235817366	0.0	68.85430745804854	0.0	94.70351266205007	0.0
124	0.0	Galeorhinus	135.8803817509843	0.0	133.5879486787157	0.0	138.10952671366536	0.0	98.65817891904142	0.0	84.86678358829433	0.0	85.76333268679366	0.0	92.87460057802411	0.0	104.79710923492112	0.0	130.43901196312402	0.0	87.27844470381307	0.0
125	0.0	Galeus	59.83680146831298	0.0	56.13435676869718	0.0	59.35067165943843	0.0	57.01097298194675	0.0	62.63341914283181	0.0	63.44586532729697	0.0	57.98128774155501	0.0	61.86042621787664	0.0	59.05390510954155	0.0	57.97000762905895	0.0
126	0.0	Ganntouria	80.46907944360203	64.02143631741076	72.55494294851644	66.82836816283711	72.23494539460319	65.14731976309402	71.16246680359794	65.85030805439872	76.59137319851848	58.84598246369388	71.02246609050188	59.63152442178625	72.58263682552193	66.44875239334691	72.33263935561259	69.70328097186395	73.88412906698332	66.76042498282924	73.06464683529092	66.87512599416765
127	0.0	Ganopristis	86.94665370783322	63.8897635053056	87.2113524755227	64.06949635322408	87.52978577460074	61.22172135386931	88.1214136746318	61.84801871428323	86.93590254611568	60.80749637214807	86.84698014118439	63.2416570573341	87.58170681188918	62.7072937722467	87.06494762353367	60.35813046908543	85.49187699584968	62.29794519005242	87.2254738534426	63.84553734819362
128	0.0	Garabatis	61.74477948952365	33.81907666901035	61.64300301047172	35.45287098452422	61.49503250010644	34.34466992661475	59.94712897959577	33.54664329505445	62.02254212965444	34.593775291403915	62.53122352876968	34.109865076409605	61.33574111122636	34.47890996299326	60.61024375346377	36.30182639890234	61.10003177160758	34.282215813628994	59.86425681745402	34.08847147309708
129	0.0	Ginglymostoma	87.93710588922082	0.0	89.64801021887567	0.0	90.50082059147049	0.0	87.89997289467391	0.0	90.0713926237525	0.0	89.06378676960712	0.0	89.34135321200897	0.0	89.68089758966173	0.0	88.89187605162867	0.0	89.57984775422428	0.0
