	clade	species	ts	te	ts.1	te.1	ts.2	te.2	ts.3	te.3	ts.4	te.4	ts.5	te.5	ts.6	te.6	ts.7	te.7	ts.8	te.8	ts.9	te.9
255	0.0	Dasyatis_africana	3.152293061141324	1.309850267208421	3.0344268109137347	1.3229196444919262	3.321201623229129	1.0980678202197176	2.887506706139359	0.5759947983607603	2.9052739206787024	0.695854212228259	3.0623405219492894	0.7229657230069857	3.3145878288045507	0.79658834777416	2.914259951239352	0.5464528263699343	3.1293898201442154	0.5565865592230408	2.8042873011963065	1.2346783308630789
256	0.0	Dasyatis_alveolata	65.33433079682241	47.81789798505024	62.95208029949194	46.32817722703797	65.26786228962295	46.24199130364244	65.91144458060597	52.91362251555668	64.98243008679135	54.72006549104416	65.18406376153	50.346158668531615	69.64415349193693	44.981169812739786	64.7333036739419	37.10776946639093	65.40636455664531	49.67034286797207	63.2075207291562	47.46315351994172
257	0.0	Dasyatis_americana	23.8515476351131	0.0	21.761727038771763	0.0	24.16219185894825	0.0	22.79021679688693	0.0	24.01274310202877	0.0	21.540348487290306	0.0	22.689362842157845	0.0	21.87568991265103	0.0	21.23110105291919	0.0	21.028775638015773	0.0
258	0.0	Dasyatis_borodini	38.17738957344681	35.163644972452666	49.35369938722632	34.08421029716888	42.90514778833338	35.02877168289457	38.55945307177959	34.84821091087941	42.41946257655374	33.445747645350025	55.635790041675264	33.17994790527674	41.38879877293221	32.93121932414077	44.035176546918976	34.23146858277286	37.03809306583108	34.92038055462237	44.74224370620095	32.354454581612224
259	0.0	Dasyatis_branisai	80.1402039774387	65.9023481012552	85.3049033654666	65.26228377116362	81.35226915663193	66.17066084258407	83.40291246744138	66.02213373003777	70.21244301995297	65.87528872800931	73.36632139982841	66.41209263127897	70.32766581383528	66.44040245212781	78.3106157314082	66.12904062060367	72.17817975519078	65.73829745388765	70.93623195098996	66.6430968242705
260	0.0	Dasyatis_charlisae	79.98626168951543	32.91528883850681	55.130517000126765	34.065793206230936	54.50749029986537	34.81968755571953	52.19052493001736	34.25918565152972	56.75555817185584	32.32068405100202	56.246947461435006	33.28233936133083	54.760062760801546	31.19007290662134	57.44697984646148	33.31382161069551	58.53451028530715	34.231277548941364	56.96466805995752	32.055451854399614
261	0.0	Dasyatis_commercensis	80.23903529599077	66.0589243495521	84.89947147146941	65.06963341565512	85.96006947019738	66.04752780356547	83.9344606102154	66.10434880008695	86.48473114365478	66.03678241792622	81.50965601890341	65.86591689050773	83.75945484131914	66.40736816930978	85.8198416589708	66.35227282526347	80.48237011514225	65.44707770757364	84.65027089772194	65.9422728409869
262	0.0	Dasyatis_datasi	54.83403180249587	48.05400165147282	54.786078207292206	44.728386212843205	55.4773450478458	47.99023963032941	55.52483801874112	46.38701052777623	52.18896534116992	44.87590758448613	54.73608036877543	35.90564919857337	55.99722853974925	45.90475288056009	56.73826954775437	54.82010512335241	53.76035822278388	46.20977910341308	60.56483874721538	43.94022929673192
263	0.0	Dasyatis_delfortriei	33.85943491669124	11.531303109965178	34.537103294241746	12.592847025861042	33.76447533176269	11.20323105793877	34.08137527023353	11.366784778325083	33.981313984493774	12.070050505959404	34.022884234259244	11.451655893092198	34.38429962187851	11.25947289300916	34.361365850320546	12.42353337235726	34.58460146330657	10.937047314771108	34.52497448318525	12.380601654140746
264	0.0	Dasyatis_dux	39.26595052960066	7.863276767739218	20.1187951861989	7.795474278850397	18.73235325901612	7.354014741762232	17.55897794446112	11.194976336641073	17.87767644706334	8.410842813036439	17.985027159757607	9.230495105894084	19.886895979355696	10.693049460573436	18.65005673849598	7.068347976660047	17.80190509264387	8.430841885063877	18.672239466326054	11.507530845476987
